Département,Numéro Circonscription,Numéro Panneau,Nom,Prénom,Civilité,Nuance Ministère,Nuance agrégée par Le Monde,Parti agrégé par Le Monde
075,14,3,DE LA BRÉLIE,Anne,Mme,RN,RN,Rassemblement national
075,14,6,DORDOIGNE,Serge,M.,ECO,Anim.,Parti animaliste
075,14,5,MATHURIN,Isabelle,Mme,DVG,div. g.,Divers gauche
075,14,4,PILARD,Sébastien,M.,REC,Rec.,Reconquête !
075,14,7,BOURDY,Marie,Mme,DXG,LO,Lutte ouvrière
075,14,8,HADDAD,Benjamin,M.,ENS,LRM-Ensemble,La République en marche
075,14,9,ACHOUR,Wendy,Mme,DVG,FGR,Fédération de la gauche républicaine
075,15,6,DIDIER,François-Marie,M.,LR,LR,Les Républicains
075,15,5,SIMONNET,Danielle,Mme,NUP,LFI-Nupes,La France insoumise
075,15,8,EL AARAJE,Lamia,Mme,DVG,PS dis.,dissident PS hors accord Nupes
075,15,12,NOBIN,Thierry Jean Pierre,M.,DXG,div. g.,Divers gauche
075,15,1,TYBURCZY,Apolline,Mme,ECO,Anim.,Parti animaliste
075,15,4,BOULAIRE,Marie-Josée,Mme,RN,RN,Rassemblement national
075,15,11,ARAGON,Philippe,M.,DVC,div. c.,divers centre
075,15,3,SYLVESTRE,Albertine,Mme,DIV,div.,divers inclassable
075,15,2,HOUPLAIN,Philippe,M.,REC,Rec.,Reconquête !
075,15,7,GASSAMA,Mohamad,M.,ENS,LRM-Ensemble,La République en marche
075,15,9,ZEKA LEMA,Pauline,Mme,DXG,POID,Parti ouvrier indépendant démocratique
075,15,10,ADOBATI,Sandrine,Mme,DIV,Pirate,Parti Pirate
075,15,13,CHARVILLAT,Arnaud,M.,DXG,LO,Lutte ouvrière
075,16,4,TOUBIANA,Marie,Mme,LR,LR,Les Républicains
075,16,1,LEGRAIN,Sarah,Mme,NUP,LFI-Nupes,La France insoumise
075,16,6,FOURNIER,Laurent,M.,DVC,div. c.,divers centre
075,16,11,KHELFA,Hakima,Mme,DIV,div.,divers inclassable
075,16,2,EL-MARBATI,Nordine,M.,DXG,LO,Lutte ouvrière
075,16,3,BACHA,Yanis,M.,ENS,LRM-Ensemble,La République en marche
075,16,5,MARCHIKA,Ivan,M.,DXG,POID,Parti ouvrier indépendant démocratique
075,16,10,BECHIEAU,François,M.,DVG,MdP,Mouvement des progressistes
075,16,12,DESGRANGE,Caroline,Mme,REC,Rec.,Reconquête !
075,16,8,AROUS,Jihane,Mme,DIV,UDMF,Union des démocrates musulmans français
075,16,7,COUPEL,Sébastien,M.,ECO,Anim.,Parti animaliste
075,16,9,MONSAURET,Nathalie,Mme,RN,RN,Rassemblement national
075,17,10,MICHEL,Angélique,Mme,LR,LR,Les Républicains
075,17,11,BACHIR,Mohamed,M.,DIV,UDMF,Union des démocrates musulmans français
075,17,14,LARGUECH,Siwar,Mme,DVG,div. g.,Divers gauche
075,17,2,OBONO,Danièle,Mme,NUP,LFI-Nupes,La France insoumise
075,17,1,YAFFA,Mams,M.,ECO,écol.,divers écologistes
075,17,5,TÉCHER,Marianna,Mme,RN,RN,Rassemblement national
075,17,9,SIGLER,Pierre,M.,ECO,Anim.,Parti animaliste
075,17,3,FAILLÈS,Béatrice,Mme,RDG,PRG,Parti radical de gauche
075,17,4,AKSAS,Abdellah,M.,DXG,LO,Lutte ouvrière
075,17,6,FALICON,Marie,Mme,REC,Rec.,Reconquête !
075,17,8,FIQUET,Clement,M.,DIV,Pirate,Parti Pirate
075,17,12,BÉNIÉ,Kolia,Mme,ENS,LRM-Ensemble,La République en marche
075,17,7,HADBI,Youcef,M.,DIV,div.,divers inclassable
075,17,13,CLEMENT,Annie,Mme,DVD,div. d.,divers droite
075,18,11,GRANIER,Rudolph,M.,LR,LR,Les Républicains
075,18,10,ELYASNI,Marc,M.,DIV,div.,divers inclassable
075,18,12,CARON,Aymeric,M.,NUP,LFI-Nupes,La France insoumise
075,18,8,LE,Victor,M.,DIV,div.,divers inclassable
075,18,2,BOURNAZEL,Pierre-Yves,M.,ENS,Hor.-Ensemble,Horizons
075,18,9,BOUBAULT,Annie,Mme,DXG,LO,Lutte ouvrière
075,18,1,LEININGER,Johannes Christoph,M.,DIV,écol.,divers écologistes
075,18,4,LE GAL DE KERANGAL,Axelle,Mme,REC,Rec.,Reconquête !
075,18,5,BOULA,Laurent,M.,DVD,div.,divers inclassable
075,18,6,CAMBOURAKIS,Philippe Heracles Charles,M.,DIV,div.,divers inclassable
075,18,7,RAVAILHE,Nicolas,M.,DVG,FGR,Fédération de la gauche républicaine
075,18,3,CARRASCO,Julia,Mme,RN,RN,Rassemblement national
076,01,6,ROUX,Marie-Hélène,Mme,LR,LR,Les Républicains
076,01,1,BESSON,Pierre-Alexandre,M.,ECO,EAC,Ecologie au centre
076,01,5,CROSNIER,Mélanie,Mme,RN,RN,Rassemblement national
076,01,3,VACQUER,Richard,M.,DVG,div. g.,Divers gauche
076,01,4,GUESDON,Pierre-Alexandre,M.,DIV,Anim.,Parti animaliste
076,01,7,DA SILVA,Maxime,M.,NUP,LFI-Nupes,La France insoumise
076,01,2,VITARD,Céline,Mme,DXG,POID,Parti ouvrier indépendant démocratique
076,01,8,DE CINTRÉ,Christine,Mme,DVG,PS dis.,dissident PS hors accord Nupes
076,01,9,ADAM,Damien,M.,ENS,LRM-Ensemble,La République en marche
076,01,10,FOISSEY,Valérie,Mme,DXG,LO,Lutte ouvrière
076,01,11,CLELAND,Olivier,M.,REC,Rec.,Reconquête !
076,02,10,HADDAD,Jonas,M.,LR,LR,Les Républicains
076,02,6,VIDAL,Annie,Mme,ENS,LRM-Ensemble,La République en marche
076,02,7,BRIQUET,Maxence,M.,REC,Rec.,Reconquête !
076,02,8,LETORT,Nathalie,Mme,DSV,DLF,Debout la France
076,02,9,HORCHOLLE,Jody,M.,DVC,div. c.,divers centre
076,02,3,DUVAL,Sébastien,M.,NUP,LFI-Nupes,La France insoumise
076,02,4,LE BAY,Dorian,M.,DIV,Anim.,Parti animaliste
076,02,5,DEPITRE,Catherine,Mme,DVG,écol.,divers écologistes
076,02,2,HOLINGUE,Bastien,M.,RN,RN,Rassemblement national
076,02,1,GARAULT,Jean-Claude,M.,DXG,LO,Lutte ouvrière
076,03,4,TESSIER,Salomée,Mme,RN,RN,Rassemblement national
076,03,5,GERDAY,Delphine,Mme,ECO,Anim.,Parti animaliste
076,03,2,LE MANACH,Pascal,M.,DXG,LO,Lutte ouvrière
076,03,7,CHEKHEMANI,Kader,M.,DVG,PS dis.,dissident PS hors accord Nupes
076,03,1,WULFRANC,Hubert,M.,NUP,PCF-Nupes,Parti communiste français
076,03,6,OSSIBI,Letycia,Mme,ENS,LRM-Ensemble,La République en marche
076,03,3,HUET DE BARROS,Nicolas,M.,DIV,div.,divers inclassable
076,03,10,VASSEUR,Tony,M.,DSV,Pat.,Les Patriotes
076,03,8,BOURDET,Clémence,Mme,REC,Rec.,Reconquête !
076,03,9,CHABERT,Patrick,M.,DVD,LCen.,Les Centristes
076,03,11,EL ATRASSI,Ouarda,Mme,DIV,UDMF,Union des démocrates musulmans français
076,04,2,DUFOUR,Alma,Mme,NUP,LFI-Nupes,La France insoumise
076,04,4,PENNELLE,Guillaume,M.,RN,RN,Rassemblement national
076,04,3,MERABET,Djoudé,M.,DVG,PS dis.,dissident PS hors accord Nupes
076,04,5,ROUSSEL,Olivier,M.,DVD,div. d.,divers droite
076,04,6,PORET,Michaël,M.,DIV,UDMF,Union des démocrates musulmans français
076,04,7,SYLLA,Sira,Mme,ENS,LRM-Ensemble,La République en marche
076,04,8,FROGER,Eve,Mme,REC,Rec.,Reconquête !
076,04,9,PODGUSZER,Frédéric,M.,DXG,LO,Lutte ouvrière
076,04,1,JEZEQUEL,Jennifer,Mme,DIV,Anim.,Parti animaliste
076,05,4,LEFAUX,Eddy,M.,LR,LCen.,Les Centristes
076,05,5,MONTIER,Jean-Cyril,M.,RN,RN,Rassemblement national
076,05,6,GUILLOTTE,Alain,M.,ECO,Anim.,Parti animaliste
076,05,2,DELALANDRE,Jean,M.,ENS,Hor.-Ensemble,Horizons
076,05,3,SULKOWSKI,Simon,M.,DXG,LO,Lutte ouvrière
076,05,7,MAZIER,Frédéric,M.,REC,Rec.,Reconquête !
076,05,1,LESEUL,Gérard,M.,NUP,PS-Nupes,Parti socialiste
076,06,3,JUMEL,Sébastien,M.,NUP,PCF-Nupes,Parti communiste français
076,06,2,MARTIN,Patrice,M.,RN,RN,Rassemblement national
076,06,5,ARTHUS,Florentin,M.,ECO,EAC,Ecologie au centre
076,06,6,LEDUC,François,M.,UDI,UDI,Union des démocrates et indépendants
076,06,7,THÉRON,Renaud,M.,DVC,écol.,divers écologistes
076,06,8,COPPIN,Claire,Mme,REC,Rec.,Reconquête !
076,06,9,DEVOGELAERE,Robin,M.,DVD,LCen.,Les Centristes
076,06,10,PETITEVILLE,Michelle,Mme,DXG,LO,Lutte ouvrière
076,06,4,BROUTTÉ,Lisa,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
076,06,1,SPRIET,Nathalie,Mme,ECO,Anim.,Parti animaliste
076,07,6,FORESTIER,Jacques,M.,LR,LR,Les Républicains
076,07,8,PRUNIER,Virginie,Mme,DIV,Pirate,Parti Pirate
076,07,11,FIRMIN LE BODO,Agnès,Mme,ENS,Hor.-Ensemble,Horizons
076,07,2,LARUE,Brigitte,Mme,DSV,Pat.,Les Patriotes
076,07,7,DENIS,Camille,Mme,DXG,LO,Lutte ouvrière
076,07,3,LELIÈVRE,Caroline,Mme,DSV,souv.,divers souverainistes
076,07,4,DECK,Alexis,M.,ECO,écol.,divers écologistes
076,07,1,DUBOC,Nancy,Mme,NUP,LFI-Nupes,La France insoumise
076,07,5,COUFOURIER,Lauriane,Mme,DVG,FGR,Fédération de la gauche républicaine
076,07,13,GROUSSARD,Frédéric,M.,REC,Rec.,Reconquête !
076,07,12,CANEL-DEPITRE,Béatrice,Mme,ECO,Anim.,Parti animaliste
076,07,10,DELESTRE,Lucie,Mme,RN,RN,Rassemblement national
076,07,9,MOUHANNA,Marc,M.,DXG,POID,Parti ouvrier indépendant démocratique
076,08,1,LECOQ,Jean-Paul,M.,NUP,PCF-Nupes,Parti communiste français
076,08,2,LE COZ,Isabelle,Mme,RN,RN,Rassemblement national
076,08,5,LEPRÊTRE,Tony,M.,DSV,Pat.,Les Patriotes
076,08,3,CAUCHOIS,Magali,Mme,DXG,LO,Lutte ouvrière
076,08,4,ECHCHENNA,Wasil,M.,ENS,Hor.-Ensemble,Horizons
076,08,7,DUCOEURJOLY,Isabelle,Mme,REC,Rec.,Reconquête !
076,08,6,LEGENDRE,Joachim,M.,ECO,Anim.,Parti animaliste
076,09,2,BALIER,Victor,M.,LR,LR,Les Républicains
076,09,8,FOURNIER,Victor,M.,DVC,LRM dis.,dissident La République en marche
076,09,4,BUCOURT,Patrick,M.,DSV,DLF,Debout la France
076,09,3,MACÉ,Jean-Paul,M.,DXG,LO,Lutte ouvrière
076,09,6,FOUANI,Stéphanie,Mme,NUP,LFI-Nupes,La France insoumise
076,09,5,POUSSIER-WINSBACK,Marie-Agnès,Mme,ENS,Hor.-Ensemble,Horizons
076,09,9,BETEMPS FOLAIN,Annabelle,Mme,DVD,div.,divers inclassable
076,09,10,BARON,Mickaël,M.,DVG,FGR,Fédération de la gauche républicaine
076,09,7,GOURY,Nicolas,M.,RN,RN,Rassemblement national
076,09,11,SERVAIS,Carole,Mme,ECO,Anim.,Parti animaliste
076,09,12,KERBARH,Stéphanie,Mme,DVC,PRV,Parti radical valoisien
076,09,1,BLED,Jean Marc,M.,REC,Rec.,Reconquête !
076,10,5,DUMAS,Nicolas,M.,REC,Rec.,Reconquête !
076,10,1,BÉRÉGOVOY,Véronique,Mme,NUP,EELV-Nupes,Europe Ecologie-Les Verts
076,10,3,CRAMBES,Nicolas,M.,DXG,LO,Lutte ouvrière
076,10,2,BAUDET,Véronique,Mme,DSV,Pat.,Les Patriotes
076,10,4,KÉRADEC-DUJARDIN,Pascale,Mme,DVD,div. d.,divers droite
076,10,6,BATUT,Xavier,M.,ENS,LRM-Ensemble,La République en marche
076,10,9,HUVEY,Jérôme,M.,DIV,div.,divers inclassable
076,10,7,LERCIER,Marine,Mme,ECO,Anim.,Parti animaliste
076,10,8,THOMAS,Anaïs,Mme,RN,RN,Rassemblement national
077,01,1,JULLEMIER,Denis,M.,LR,LR,Les Républicains
077,01,2,BRANDY,Jeannine,Mme,REC,Rec.,Reconquête !
077,01,10,SAINT-MARTIN,Arnaud,M.,NUP,LFI-Nupes,La France insoumise
077,01,3,SAUGET,Caroline,Mme,ECO,Anim.,Parti animaliste
077,01,5,PUZIN,Morgane,Mme,DSV,Pat.,Les Patriotes
077,01,11,ZANIFÉ,Dawé,M.,ECO,écol.,divers écologistes
077,01,12,PARADOL,François,M.,RN,RN,Rassemblement national
077,01,9,SIDHOUM,Samira,Mme,DIV,UDMF,Union des démocrates musulmans français
077,01,7,DELVERT,Patrick,M.,DXG,POID,Parti ouvrier indépendant démocratique
077,01,8,GUERRIER,Jean-Louis,M.,DXG,LO,Lutte ouvrière
077,01,4,MAHBOULI,Fadhel,M.,ECO,écol.,divers écologistes
077,01,6,LUQUET,Aude,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
077,02,9,CASTELLAN,Laurent,M.,DSV,DLF,Debout la France
077,02,2,CAZAURAN,Guillaume,M.,REC,Rec.,Reconquête !
077,02,6,VALLETOUX,Frédéric,M.,ENS,Hor.-Ensemble,Horizons
077,02,3,MOLINA,Marie-Pierre,Mme,NUP,LFI-Nupes,La France insoumise
077,02,10,BROCH,Élodie,Mme,DXG,LO,Lutte ouvrière
077,02,1,ROUSSELLE,Loïc,M.,ECO,écol.,divers écologistes
077,02,4,DIMITROVA,Ivanka,Mme,RN,RN,Rassemblement national
077,02,5,DELALANDE,Franck,M.,ECO,Anim.,Parti animaliste
077,02,7,FAURY,Stéphanie,Mme,DXG,POID,Parti ouvrier indépendant démocratique
077,02,11,PAPIN,Sandrine,Mme,DIV,div. c.,divers centre
077,02,8,GARREAU,Isoline,Mme,LR,LR,Les Républicains
077,03,11,MALLET,Xavier,M.,REC,Rec.,Reconquête !
